gene_symbol,baseMean,log2FoldChange,padj
gene_426,5.95466446399007,1.8007361647983,5.70045177789059e-05
gene_427,10.5362003123978,1.83409677009598,5.70045177789059e-05
gene_428,8.12606754234858,-2.23423915921019,5.70045177789059e-05
gene_429,6.46099268521871,1.32047163408175,5.70397115093946e-05
gene_430,5.16233438094408,1.74341217114348,5.71490608537102e-05
gene_431,4.37621383431601,-1.57612620629194,5.71687237483043e-05
gene_432,5.02448900795165,1.57923677929667,5.73899573486825e-05
gene_433,3.953136940217,2.00555650136645,5.75324236626135e-05
gene_434,6.08888464367584,1.49120509507397,5.82295020648987e-05
gene_435,5.1896866758846,3.67374089296691,5.94485725899686e-05
gene_436,3.65310695247554,2.16635868867024,6.00362584422858e-05
gene_437,-4.42547761382183,-6.25119319557585,6.06123557603686e-05
gene_438,6.43948738925447,1.36722639403995,6.06123557603686e-05
gene_439,4.69318382808407,-1.42190172863461,6.08678975935465e-05
gene_440,6.48875824376911,-1.25607287856081,6.08678975935465e-05
gene_441,7.85081023249355,1.59928879684919,6.09876997984564e-05
gene_442,2.23665505256004,-2.43756405609612,6.12803996728123e-05
gene_443,4.55193233808352,-1.52250312512717,6.20584958575027e-05
gene_444,3.69837857519746,-1.58860095275565,6.23944644652137e-05
gene_445,5.77739639474919,1.78592863693738,6.30049292780356e-05
gene_446,3.66398067365965,-1.64455095863589,6.30049292780356e-05
gene_447,7.5939506815275,1.88662186943153,6.38082902103724e-05
gene_448,6.90775773016353,2.05496218560607,6.42896066346642e-05
gene_449,3.54254136056172,2.28972607733558,6.43897005371766e-05
gene_450,3.28885283107121,-1.87368773947242,6.45499841749459e-05
gene_451,3.19980062996949,-1.95510821246626,6.45499841749459e-05
gene_452,5.52469907758078,-1.29654891884459,6.46285951266308e-05
gene_453,2.54834503106366,-2.23407451072513,6.47843437370505e-05
gene_454,3.87407624662507,2.25149416569855,6.47843437370505e-05
gene_455,7.70301626721984,1.34800433259197,6.47843437370505e-05
gene_456,-1.03538307672088,-6.41330769074232,6.53375990316234e-05
gene_457,3.66851711724499,-1.76250364151235,6.54059477518362e-05
gene_458,6.47512953130571,2.70577010139752,6.58170153397076e-05
gene_459,5.84741771698782,1.5376447196504,6.58678316953358e-05
gene_460,5.43613589889585,-1.55884602033419,6.61025319248724e-05
gene_461,4.32349583927439,-1.63341941074752,6.66777653342497e-05
gene_462,4.39414289678681,2.83061965929479,6.79560554924941e-05
gene_463,8.56347132779951,1.40553125631309,6.86846599576061e-05
gene_464,6.85599737141191,-2.53289913174257,6.87440943170493e-05
gene_465,3.30708577498587,-1.6876218070887,6.89155930422249e-05
gene_466,2.6739364924841,-2.76881871815615,6.89155930422249e-05
gene_467,4.04179480661051,3.42826372331618,6.90092946794204e-05
gene_468,4.28321004379391,-2.89906201102056,6.95375345234776e-05
gene_469,4.53987755976069,-2.53908477473859,6.96885442539354e-05
gene_470,4.63192918882197,1.67974224778161,7.03418993302948e-05
gene_471,6.25303827404596,-1.58192966622547,7.04995229788199e-05
gene_472,3.09473323917797,-2.3308628627364,7.05676520431013e-05
gene_473,3.89308086737655,-1.69404336474625,7.06037212641734e-05
gene_474,4.63177863721326,-1.29862056723723,7.06227965541682e-05
gene_475,5.84560889634917,-2.18716529984034,7.2125158613369e-05
gene_476,3.13810459785038,-1.51156900687792,7.2125158613369e-05
gene_477,6.05088999420324,-1.3664880356974,7.2125158613369e-05
gene_478,4.66239600780142,-1.35359520013209,7.25184912271056e-05
gene_479,2.14300639691444,-5.17537273857626,7.25184912271056e-05
gene_480,6.03000472824475,2.25853196149428,7.37927984504291e-05
gene_481,1.84402403901007,2.55198509234024,7.41129885140749e-05
gene_482,5.436778199946,-1.7424608706388,7.41882230265162e-05
gene_483,5.15658399847483,-1.53290635043617,7.41882230265162e-05
gene_484,3.57345607922478,-3.59412103365027,7.41882230265162e-05
gene_485,2.21988003203642,-1.76899926498711,7.60008525698169e-05
gene_486,6.5008818628492,1.34687500567138,7.69455691225645e-05
gene_487,2.26770459826887,-2.01496457413405,7.70133969971842e-05
gene_488,2.74439508290383,2.60437051517715,7.740837621941e-05
gene_489,4.31889008663517,-1.61701642544052,7.740837621941e-05
gene_490,-0.659609008364723,4.70893240183979,7.92218981660859e-05
gene_491,1.92978614325133,-3.66307269549633,7.92218981660859e-05
gene_492,6.48237319835539,3.57830240557854,7.97349317618566e-05
gene_493,3.83101816386287,2.45896297384487,8.06995878632606e-05
gene_494,4.90774939713865,3.51833681246734,8.23551323622108e-05
gene_495,4.48115214089141,-1.50312729124572,8.23551323622108e-05
gene_496,7.4900639521774,1.38533343096909,8.28577506322494e-05
gene_497,0.975868691178645,-3.44973098282198,8.345161656115e-05
gene_498,4.98130584723218,-1.52022698483346,8.46616070950802e-05
gene_499,-0.453931785265297,-4.09267111450914,8.46616070950802e-05
gene_500,1.65639372552191,1.40094240598589,8.46616070950802e-05
gene_501,1.52625015074329,-2.37395913307721,8.65002799344682e-05
gene_502,3.8207017152327,-1.81152723346186,8.76537704906851e-05
gene_503,3.79706713722593,-2.1458735341894,8.83011981803643e-05
gene_504,4.42718650438267,3.45924994144175,8.8839649245266e-05
gene_505,3.46359372450752,-2.28197796118616,8.90790850858249e-05
gene_506,8.32271228681829,1.49683836519137,9.07323946514098e-05
gene_507,6.44796069827381,1.44159098929764,9.18889316754072e-05
gene_508,4.99547435109096,-1.66150754428705,9.28834741445689e-05
gene_509,2.78688473924196,-2.36947773737602,9.61204723402547e-05
gene_510,-1.08496443041462,-6.75526782534154,9.61204723402547e-05
gene_511,4.76347665000741,1.97634157327562,9.61204723402547e-05
gene_512,2.71534638862795,-6.38135782835876,9.64181811967111e-05
gene_513,9.60363301671617,1.37241033987607,9.73076849419119e-05
gene_514,4.74514058200212,1.5844885039486,9.73530221680298e-05
gene_515,2.94681054165976,1.47018509675033,9.73530221680298e-05
gene_516,1.10888678536057,-3.87819391939746,9.94842396071895e-05
gene_517,7.05552662089498,-1.27792776862238,0.0001040779776135
gene_518,1.74727172355551,2.94988750544572,0.0001055068948043
gene_519,-1.86626335867737,-2.33753025638069,0.0001058041692885
gene_520,-1.80143200829779,-2.73430916423703,0.0001068591539703
gene_521,-0.923106925007721,-5.0670125855219,0.0001068591539703
gene_522,6.65520222357285,1.93892262140964,0.0001068591539703
gene_523,3.75536028279001,-2.29672010562361,0.0001069075237706
gene_524,6.58415160770686,2.25893469076869,0.0001089298175823
gene_525,5.64999787091023,3.08540042716189,0.0001116640991609
gene_526,6.30242827945924,1.56505432095094,0.0001125558830237
gene_527,-1.32190999937397,-2.66767815276391,0.0001134893072026
gene_528,1.7346098826804,-4.2345527161495,0.0001142435143304
gene_529,6.24598002422616,-1.20049735664503,0.0001154329472355
gene_530,8.44637320612978,1.78247601573516,0.0001154329472355
gene_531,3.73165317727379,-1.97515621965367,0.0001161774985339
gene_532,6.63017084615718,-1.66913584800315,0.0001163267780119
gene_533,5.68002630692811,1.31798287146047,0.0001163267780119
gene_534,4.23435015598255,1.58541360883624,0.0001172118603277
gene_535,6.5469118936515,-2.62487530744719,0.0001175025803072
gene_536,5.35576083263088,2.03646876449572,0.0001175337193882
gene_537,-2.67162092794307,-4.20368315420255,0.0001175770487408
gene_538,1.32152168170317,-4.11476158466565,0.0001175770487408
gene_539,6.63620288044835,1.74968096745415,0.0001179972681387
gene_540,3.64839825318372,-1.64944106135375,0.0001193221157627
gene_541,8.08697155163059,1.33005748264394,0.0001205322922052
gene_542,5.37514148943871,4.18932035168575,0.0001220127271163
gene_543,0.258702885978511,2.80280065320583,0.0001237894804333
gene_544,4.6161980702004,1.5602470691566,0.0001249470427645
gene_545,6.64907185782971,1.35947043488995,0.0001270587723628
gene_546,5.05372875101056,-1.65276286110994,0.00012770251191
gene_547,3.91408421692684,2.7083115368915,0.00012770251191
gene_548,4.40505435252979,-1.69258608750635,0.0001283582210287
gene_549,-0.795941401076647,-3.50340388533569,0.0001292521413585
gene_550,5.23197899895011,1.55839336214522,0.0001303365909229
gene_551,7.6854321820463,-2.00014753055865,0.0001304617701672
gene_552,3.86692917345329,5.59892522060041,0.0001304617701672
gene_553,5.13119192047137,-2.1072020796047,0.0001338239302389
gene_554,0.708152902778023,3.28522197905567,0.000138442331825
gene_555,4.27974708202743,-1.48551737624517,0.0001401484851717
gene_556,3.92378314938573,2.38929461764678,0.000140729754423
gene_557,-3.32457606798392,-3.85471674232172,0.0001489860709185
gene_558,0.942812970404201,-4.34631097770054,0.0001496470064248
gene_559,4.92230664890964,-1.87534939211293,0.0001496470064248
gene_560,6.62244047722693,1.24988614953885,0.0001497029449756
gene_561,5.18299706905417,-1.20695505024266,0.0001497953420871
gene_562,-3.68720646814379,-3.52423166407924,0.0001498174556874
gene_563,0.10122753982404,-4.66066557179161,0.0001500125005641
gene_564,5.24155542839765,-1.5191165213243,0.0001524621426931
gene_565,2.15693802245259,-1.53803016960358,0.000153446820961
gene_566,3.28470885090642,-1.62585734965611,0.0001536122358296
gene_567,4.94215313451502,-1.41847784488989,0.0001536877902245
gene_568,1.43285619229592,-2.15218997198637,0.0001536877902245
gene_569,6.52752818115705,1.35632849621,0.0001550134218959
gene_570,2.33945951355164,-2.89412860315089,0.0001550134218959
gene_571,6.27585692537198,2.74923391610538,0.0001556702799085
gene_572,2.29231246122938,3.05599972818387,0.0001559850838819
gene_573,2.97901808786477,-1.45480318925123,0.0001564563466204
gene_574,1.80713426018879,-1.85982852517592,0.0001585678286576
gene_575,3.13006039350014,-1.74295918560305,0.0001591123320988
gene_576,5.57693764069529,-1.4340527855214,0.0001604342377755
gene_577,5.22769824953204,-1.51016351908623,0.0001615073641279
gene_578,4.05201125348668,-1.42275358472341,0.0001615073641279
gene_579,3.56542646429506,-1.89362438567137,0.0001619965086064
gene_580,0.362789598556315,-3.22508269241058,0.000162740074683
gene_581,7.94684141157333,-2.48807528539362,0.0001636563646388
gene_582,3.56636951577892,-2.09454513232116,0.0001646349564184
gene_583,9.17170226377268,-1.43859641887071,0.0001652756651652
gene_584,4.73142040551032,1.81390240117126,0.0001663037922065
gene_585,4.19010948888515,-1.36228927789372,0.0001670883847689
gene_586,8.01538195356836,1.2154522613733,0.0001680278694168
gene_587,4.97719234855995,-1.99475756314841,0.0001735252276406
gene_588,7.96040889711127,4.0369641733945,0.000181656042351
gene_589,4.2714233180379,-1.32023531912547,0.0001819767916389
gene_590,2.62481467823478,-1.90205367717372,0.0001824951712793
gene_591,8.40892426034766,-1.36283916901373,0.0001846757168713
gene_592,0.912584598206059,-2.25864360347305,0.0001872218609079
gene_593,2.17365005478633,-1.53121900442802,0.0001893783281382
gene_594,5.04207702704042,1.54041486395615,0.0001896457549293
gene_595,1.1846855812086,1.97201346238715,0.0001897322162828
gene_596,1.98221725809622,2.32240566911166,0.0001929383158467
gene_597,6.19031806752882,1.75031849710424,0.0001943515500729
gene_598,5.34227602196862,1.96149020467091,0.0001962838048217
gene_599,5.50319745661116,-1.22377743872778,0.0001991735268498
gene_600,4.72712969173538,1.40021341449624,0.0002011887468679
gene_601,5.17859562322127,-1.23886923495812,0.0002012765202746
gene_602,2.96657600572311,5.4085592370617,0.000201396342477
gene_603,-3.38919966351059,-6.1103827571828,0.000201396342477
gene_604,1.05817673209095,-2.53992365632922,0.0002065105938358
gene_605,2.0502808783552,-1.40259138349849,0.0002066746072912
gene_606,6.60268097282088,1.4422886818017,0.0002069649407585
gene_607,2.11955851746869,3.00983239293499,0.0002073055972422
gene_608,3.68040912364073,-4.87163870354217,0.0002080128295789
gene_609,0.20699578478553,-1.82423261600648,0.0002080128295789
gene_610,5.89799490997092,-1.37866258146764,0.0002104917699422
gene_611,4.53127994829319,1.87584310157501,0.0002107358548966
gene_612,3.38864695864916,-1.82134989595202,0.0002155519438467
gene_613,5.71030722155919,-1.21573346216192,0.0002183023877083
gene_614,4.73886559354762,-1.44970275785238,0.0002183023877083
gene_615,3.40573963516446,-1.37980218906001,0.0002222368050229
gene_616,2.88258934716278,-1.93243882539123,0.0002232845299588
gene_617,2.86564923061721,-1.80087859692088,0.000225952634427
gene_618,2.04112393701088,-1.85650648156728,0.0002264362706107
gene_619,4.81657669714764,2.51760118507388,0.0002281230585454
gene_620,4.15160613723923,-1.81853461919901,0.0002298282120701
gene_621,5.46563324808389,1.72568018106361,0.0002304082995313
gene_622,1.50172511109238,4.15311811412801,0.0002309785774111
gene_623,-0.188686879611138,-2.18770550770286,0.0002311837780065
gene_624,6.62435777109135,-1.44078401566745,0.000232577073961
gene_625,3.46092838571692,-2.14587750744755,0.0002326133938477
gene_626,-0.829014173352333,-2.11786622792535,0.0002329123698273
gene_627,7.17041181604158,-1.5525716022384,0.0002329123698273
gene_628,-1.96791612038212,-3.36883311310523,0.0002334138003965
gene_629,6.54549129435444,1.24824710554734,0.0002334138003965
gene_630,6.81870930680176,-1.87976849482398,0.0002361309816502
gene_631,5.12752986181575,1.48586825591708,0.0002377059226901
gene_632,5.97720374452049,-1.4374236424128,0.000239389915207
gene_633,-2.8453626268099,-4.79326127120277,0.0002407222837603
gene_634,3.07022325020417,1.57481960534427,0.0002413502086858
gene_635,9.5392302351135,1.31666123817859,0.0002442822494089
gene_636,3.85382644296152,-2.33606410247736,0.0002445007993964
gene_637,2.08523718186378,-1.86711177889105,0.0002452599166816
gene_638,3.49111773002537,-1.48529816997982,0.0002468345772316
gene_639,7.55879976863996,-1.12065112301931,0.0002475175684041
gene_640,4.02812285447011,-1.40355859755369,0.0002495353028887
gene_641,-2.87681682673105,-2.27362751995004,0.0002512443371414
gene_642,3.88802212649339,1.45860187178257,0.0002514994195372
gene_643,3.4168306279395,-2.01802745824883,0.0002514994195372
gene_644,7.46622803525975,-2.06720038337485,0.0002538812766253
gene_645,6.11979339446521,1.37743181028305,0.0002557865979109
gene_646,9.98856965602101,1.77005044656805,0.0002590277162963
gene_647,6.75903301482153,1.41943721298817,0.0002590277162963
gene_648,6.49979585049359,1.94079897189354,0.0002590277162963
gene_649,6.52503734629173,1.3479697298687,0.0002590277162963
gene_650,6.75797039235037,-1.21669637587531,0.0002590277162963
gene_651,4.84813338793867,-1.95347417832075,0.0002590277162963
gene_652,-1.921194728769,-2.57778043258365,0.0002594285539084
gene_653,-0.890309679329141,-6.81984520084378,0.0002594285539084
gene_654,3.75735804815164,-1.55944153328967,0.0002600711052155
gene_655,8.27772616853479,1.3726533388482,0.0002604827435213
gene_656,5.88224367654885,-1.53571040965233,0.0002605924844671
gene_657,3.83802632493287,-1.49718593403647,0.0002609314726484
gene_658,-1.53054164046312,-3.04850894661268,0.0002617445622478
gene_659,3.60756509167232,1.96855810585394,0.0002617445622478
gene_660,5.230936675092,-1.20751000532346,0.0002627935698243
gene_661,1.54790280329415,-1.99703877010662,0.0002627935698243
gene_662,-3.80818723401804,-5.63383419671493,0.0002631284033181
gene_663,4.31595096340495,-1.4540431136002,0.0002631284033181
gene_664,8.23308956834182,1.57357528139636,0.0002736673441662
gene_665,7.55463291793896,-1.73764546488933,0.0002768247140043
gene_666,1.50797570128309,-9.31415892775839,0.0002796693095278
gene_667,1.54369414863252,-2.19698114993741,0.0002813175227973
gene_668,1.88010118051673,2.33415875337052,0.0002825031024059
gene_669,7.76121399759666,1.44431856976453,0.0002825031024059
gene_670,4.17388663245254,3.57045714461366,0.0002839273433164
gene_671,2.10205497788467,-2.05196487010353,0.0002839805324404
gene_672,6.23665842576993,1.55257791735351,0.0002870153334647
gene_673,7.11716680702231,-1.50335936249969,0.0002922724239558
gene_674,5.54891600970138,-1.23817903714328,0.0002922724239558
gene_675,-2.69275508319028,-4.55242227254354,0.0002976306409354
gene_676,5.51804144076595,1.337686274139,0.0003006304751069
gene_677,5.19361696003898,-1.44441639235068,0.0003117447067597
gene_678,2.14351028537388,-2.21358421664413,0.0003136428539035
gene_679,-0.359469223808234,-3.36867645330482,0.0003171897393649
gene_680,3.33564819953297,2.35492215646099,0.0003183882296448
gene_681,4.5575597961615,1.43022743683527,0.0003185978948628
gene_682,2.41287016268521,-1.42994058863959,0.0003197875576966
gene_683,3.67587407422556,1.71139021451678,0.0003234136107868
gene_684,2.0144807604988,1.61520435650853,0.0003306447698404
gene_685,7.98443195401039,1.52406438115719,0.0003307498350882
gene_686,9.12406411599748,2.54775577585063,0.0003320790937742
gene_687,5.34249500460661,-1.98701901105987,0.0003362575260896
gene_688,4.67642432532749,1.43791180363593,0.0003363788989504
gene_689,5.47585245241892,-1.33200833489837,0.0003367280790937
gene_690,2.01498056412078,-1.81280999488526,0.0003432544072968
gene_691,6.5010594105959,-1.1537241121712,0.0003440480010575
gene_692,7.89481479904749,1.65638582519272,0.0003472787245827
gene_693,5.97152756689803,2.95371483002282,0.0003488851808017
gene_694,3.59171951098475,-1.77109085881753,0.0003536276447984
gene_695,2.95329791069045,2.17030430872278,0.0003551249928171
gene_696,6.65172296401055,1.24575238964006,0.0003580883653005
gene_697,5.10623207153111,-1.4232751222098,0.0003580883653005
gene_698,3.21738275698495,2.16798866460087,0.0003617136654082
gene_699,2.2115292684734,-1.44792784479931,0.0003617136654082
gene_700,3.95047308210621,1.64604578256449,0.0003630079093495
gene_701,5.88724398452605,1.95826135974984,0.0003630079093495
gene_702,6.5113232420378,1.46539078571273,0.0003630079093495
gene_703,2.75273726343258,3.38429201673828,0.0003772596876208
gene_704,-3.498220423593,-5.11625899407775,0.0003809941248135
